date,Taguig
2004-07-04 00:00:00,0.0590719915926456
2004-07-05 00:00:00,0.044223204255104
2004-07-06 00:00:00,0.0598481111228466
2004-07-07 00:00:00,0.044480487704277
2004-07-08 00:00:00,0.0400963835418224
2004-07-09 00:00:00,0.089653767645359
2004-07-10 00:00:00,0.0832759067416191
2004-07-11 00:00:00,0.0492201410233974
2004-07-12 00:00:00,0.0597720965743064
2004-07-13 00:00:00,0.0922948867082595
2004-07-14 00:00:00,0.118400983512401
2004-07-15 00:00:00,0.571783900260925
2004-07-16 00:00:00,0.242122888565063
2004-07-17 00:00:00,0.547805249691009
2004-07-18 00:00:00,1.00990855693817
2004-07-19 00:00:00,0.787925541400909
2004-07-20 00:00:00,0.320100098848342
2004-07-21 00:00:00,2.17417120933532
2004-07-22 00:00:00,2.26713800430297
2004-07-23 00:00:00,4.35436201095581
2004-07-24 00:00:00,3.12325167655944
2004-07-25 00:00:00,2.40586185455322
2004-07-26 00:00:00,4.32136678695678
2004-07-27 00:00:00,0.989151656627655
2004-07-28 00:00:00,0.715998828411102
2004-07-29 00:00:00,0.884614169597625
2004-07-30 00:00:00,0.924625992774963
2004-07-31 00:00:00,0.567066967487335
2004-08-01 00:00:00,0.363396733999252
2004-08-02 00:00:00,0.611517131328582
2004-08-03 00:00:00,0.427021652460098
2004-08-04 00:00:00,7.74230432510376
2004-08-05 00:00:00,2.54540872573852
2004-08-06 00:00:00,0.792798101902008
2004-08-07 00:00:00,1.65681517124176
2004-08-08 00:00:00,4.29541206359863
2004-08-09 00:00:00,2.17160201072692
2004-08-10 00:00:00,1.20804476737976
2004-08-11 00:00:00,0.52082359790802
2004-08-12 00:00:00,5.37562417984008
2004-08-13 00:00:00,4.03990459442138
2004-08-14 00:00:00,6.93649291992187
2004-08-15 00:00:00,8.65165138244628
2004-08-16 00:00:00,2.29225039482116
2004-08-17 00:00:00,2.83645558357238
2004-08-18 00:00:00,1.25020587444305
2004-08-19 00:00:00,0.554373800754547
2004-08-20 00:00:00,0.63618516921997
2004-08-21 00:00:00,0.777708113193512
2004-08-22 00:00:00,0.63279515504837
2004-08-23 00:00:00,0.326993405818939
2004-08-24 00:00:00,19.1367397308349
2004-08-25 00:00:00,25.0056419372558
2004-08-26 00:00:00,11.5115947723388
2004-08-27 00:00:00,1.70157539844512
2004-08-28 00:00:00,0.598353028297424
2004-08-29 00:00:00,0.264222741127014
2004-08-30 00:00:00,0.13062298297882
2004-08-31 00:00:00,2.84745049476623
2004-09-01 00:00:00,6.62669324874877
2004-09-02 00:00:00,1.26795971393585
2004-09-03 00:00:00,0.496133655309677
2004-09-04 00:00:00,1.01949191093444
2004-09-05 00:00:00,0.533808827400207
2004-09-06 00:00:00,0.831917226314544
2004-09-07 00:00:00,0.417925804853439
2004-09-08 00:00:00,0.175741046667099
2004-09-09 00:00:00,0.0918273851275444
2004-09-10 00:00:00,0.0679174810647964
2004-09-11 00:00:00,0.061716541647911
2004-09-12 00:00:00,0.0819103047251701
2004-09-13 00:00:00,0.872317135334014
2004-09-14 00:00:00,0.73515635728836
2004-09-15 00:00:00,1.17283427715301
2004-09-16 00:00:00,5.40564918518066
2004-09-17 00:00:00,1.12735438346862
2004-09-18 00:00:00,0.382061749696731
2004-09-19 00:00:00,0.150279000401496
2004-09-20 00:00:00,0.0973613858222961
2004-09-21 00:00:00,0.423034816980361
2004-09-22 00:00:00,0.656953573226928
2004-09-23 00:00:00,0.550469696521759
2004-09-24 00:00:00,0.512552201747894
2004-09-25 00:00:00,0.919420719146728
2004-09-26 00:00:00,0.427193403244018
2004-09-27 00:00:00,0.15133036673069
2004-09-28 00:00:00,0.608080208301544
2004-09-29 00:00:00,0.865690171718597
2004-09-30 00:00:00,1.06324088573455
2004-10-01 00:00:00,3.51069784164428
2004-10-02 00:00:00,0.909328341484069
2004-10-03 00:00:00,0.373039871454238
2004-10-04 00:00:00,0.59673273563385
2004-10-05 00:00:00,0.276674002408981
2004-10-06 00:00:00,0.532707273960113
2004-10-07 00:00:00,0.641361713409423
2004-10-08 00:00:00,0.936556577682495
2004-10-09 00:00:00,0.437581002712249
2004-10-10 00:00:00,0.164396032691001
2004-10-11 00:00:00,0.0891288071870803
2004-10-12 00:00:00,0.0720880478620529
2004-10-13 00:00:00,0.0675876960158348
2004-10-14 00:00:00,0.0661358013749122
2004-10-15 00:00:00,0.0654680877923965
2004-10-16 00:00:00,0.0650055333971977
2004-10-17 00:00:00,0.0645976886153221
2004-10-18 00:00:00,0.0642056837677955
2004-10-19 00:00:00,0.0638194978237152
2004-10-20 00:00:00,0.0634365528821945
2004-10-21 00:00:00,0.0630561783909797
2004-10-22 00:00:00,0.0626781657338142
2004-10-23 00:00:00,0.0623024143278598
2004-10-24 00:00:00,0.0619289390742778
2004-10-25 00:00:00,0.0615577064454555
2004-10-26 00:00:00,0.0611887089908123
2004-10-27 00:00:00,0.0608219057321548
2004-10-28 00:00:00,0.163654506206512
2004-10-29 00:00:00,0.0853148028254509
2004-10-30 00:00:00,0.0670732259750366
2004-10-31 00:00:00,0.0620893277227878
2004-11-01 00:00:00,0.0604569986462593
2004-11-02 00:00:00,0.0597468391060829
2004-11-03 00:00:00,0.0592928528785705
2004-11-04 00:00:00,0.0589441284537315
2004-11-05 00:00:00,0.106055483222007
2004-11-06 00:00:00,0.0716709792613983
2004-11-07 00:00:00,0.0623058527708053
2004-11-08 00:00:00,0.0595909990370273
2004-11-09 00:00:00,0.0585648939013481
2004-11-10 00:00:00,0.0580233745276927
2004-11-11 00:00:00,0.057929802685976
2004-11-12 00:00:00,0.0576766207814216
2004-11-13 00:00:00,0.0573575645685195
2004-11-14 00:00:00,0.0570209398865699
2004-11-15 00:00:00,0.0566810332238674
2004-11-16 00:00:00,0.056341778486967
2004-11-17 00:00:00,0.0560055337846279
2004-11-18 00:00:00,0.0556702092289924
2004-11-19 00:00:00,0.0555961318314075
2004-11-20 00:00:00,0.213678061962127
2004-11-21 00:00:00,0.0901289582252502
2004-11-22 00:00:00,0.064448244869709
2004-11-23 00:00:00,0.0578073896467685
2004-11-24 00:00:00,0.0557506158947944
2004-11-25 00:00:00,0.0549365729093551
2004-11-26 00:00:00,0.0544726327061653
2004-11-27 00:00:00,0.0541083961725235
2004-11-28 00:00:00,0.0537733994424343
2004-11-29 00:00:00,24.911392211914
2004-11-30 00:00:00,2.85000228881835
2004-12-01 00:00:00,0.584656059741973
2004-12-02 00:00:00,3.86261534690856
2004-12-03 00:00:00,0.873154044151306
2004-12-04 00:00:00,0.236963957548141
2004-12-05 00:00:00,0.216277852654457
2004-12-06 00:00:00,0.0911607295274734
2004-12-07 00:00:00,0.0645431280136108
2004-12-08 00:00:00,0.0578111968934536
2004-12-09 00:00:00,0.0557850562036037
2004-12-10 00:00:00,0.0549930743873119
2004-12-11 00:00:00,0.0545380190014839
2004-12-12 00:00:00,0.0541766062378883
2004-12-13 00:00:00,0.0538422428071498
2004-12-14 00:00:00,0.0535167567431926
2004-12-15 00:00:00,0.0531951487064361
2004-12-16 00:00:00,0.0528760552406311
2004-12-17 00:00:00,0.0525590367615222
2004-12-18 00:00:00,0.0522439628839492
2004-12-19 00:00:00,0.0519308000802993
2004-12-20 00:00:00,0.0516195259988307
2004-12-21 00:00:00,0.0513101033866405
2004-12-22 00:00:00,0.0510025545954704
2004-12-23 00:00:00,0.050696849822998
2004-12-24 00:00:00,0.0503929778933525
2004-12-25 00:00:00,0.0500909127295017
2004-12-26 00:00:00,0.0497906692326068
2004-12-27 00:00:00,0.0494922325015068
2004-12-28 00:00:00,0.0491955764591693
2004-12-29 00:00:00,0.0489007011055946
2004-12-30 00:00:00,0.0486075989902019
2004-12-31 00:00:00,0.0483162440359592
2005-01-01 00:00:00,0.0480266362428665
2005-01-02 00:00:00,0.0477387607097625
2005-01-03 00:00:00,0.047452624887228
2005-01-04 00:00:00,0.0471681989729404
2005-01-05 00:00:00,0.0468854866921901
2005-01-06 00:00:00,0.0466059111058712
2005-01-07 00:00:00,0.0463271327316761
2005-01-08 00:00:00,0.0460496246814727
2005-01-09 00:00:00,0.045773658901453
2005-01-10 00:00:00,0.0454993061721324
2005-01-11 00:00:00,0.0452265962958335
2005-01-12 00:00:00,0.0449555180966854
2005-01-13 00:00:00,0.0446860752999782
2005-01-14 00:00:00,0.04441824182868
2005-01-15 00:00:00,0.0441520102322101
2005-01-16 00:00:00,0.0438873805105686
2005-01-17 00:00:00,0.0436243303120136
2005-01-18 00:00:00,0.0433628596365451
2005-01-19 00:00:00,0.043102953583002
2005-01-20 00:00:00,0.0429122000932693
2005-01-21 00:00:00,0.0426790788769722
2005-01-22 00:00:00,0.0424310378730297
2005-01-23 00:00:00,0.0421791709959507
2005-01-24 00:00:00,0.0419271290302276
2005-01-25 00:00:00,0.0416760630905628
2005-01-26 00:00:00,0.0414263494312763
2005-01-27 00:00:00,0.041178073734045
2005-01-28 00:00:00,0.0409312769770622
2005-01-29 00:00:00,0.0406859591603279
2005-01-30 00:00:00,0.0404421128332614
2005-01-31 00:00:00,0.0401997193694114
2005-02-01 00:00:00,0.039958793669939
2005-02-02 00:00:00,0.0397193022072315
2005-02-03 00:00:00,0.0394812524318695
2005-02-04 00:00:00,0.0392446182668209
2005-02-05 00:00:00,0.0390094071626663
2005-02-06 00:00:00,0.0387756191194057
2005-02-07 00:00:00,0.0385432168841362
2005-02-08 00:00:00,0.0383122228085994
2005-02-09 00:00:00,0.0381327308714389
2005-02-10 00:00:00,0.0379568524658679
2005-02-11 00:00:00,0.0377490073442459
2005-02-12 00:00:00,0.0375295206904411
2005-02-13 00:00:00,0.0373068340122699
2005-02-14 00:00:00,0.037083949893713
2005-02-15 00:00:00,0.036861915141344
2005-02-16 00:00:00,0.0366410836577415
2005-02-17 00:00:00,0.0364214889705181
2005-02-18 00:00:00,0.0362032242119312
2005-02-19 00:00:00,0.0359862521290779
2005-02-20 00:00:00,0.0357705801725387
2005-02-21 00:00:00,0.035556212067604
2005-02-22 00:00:00,0.0353431105613708
2005-02-23 00:00:00,0.0351312942802906
2005-02-24 00:00:00,0.0349207669496536
2005-02-25 00:00:00,0.0347114726901054
2005-02-26 00:00:00,0.0345034450292587
2005-02-27 00:00:00,0.0342966616153717
2005-02-28 00:00:00,0.0340911336243152
2005-03-01 00:00:00,0.0338868275284767
2005-03-02 00:00:00,0.0336837396025657
2005-03-03 00:00:00,0.0334818661212921
2005-03-04 00:00:00,0.0332964360713958
2005-03-05 00:00:00,0.0331047549843788
2005-03-06 00:00:00,0.0329091139137744
2005-03-07 00:00:00,0.032712809741497
2005-03-08 00:00:00,0.0325170867145061
2005-03-09 00:00:00,0.0323223210871219
2005-03-10 00:00:00,0.0321286506950855
2005-03-11 00:00:00,0.0319361239671707
2005-03-12 00:00:00,0.0317447334527969
2005-03-13 00:00:00,0.0315545126795768
2005-03-14 00:00:00,0.0313654020428657
2005-03-15 00:00:00,0.0311774425208568
2005-03-16 00:00:00,0.0309906024485826
2005-03-17 00:00:00,0.0308048855513334
2005-03-18 00:00:00,0.0307830441743135
2005-03-19 00:00:00,0.0306639652699232
2005-03-20 00:00:00,0.0305040683597326
2005-03-21 00:00:00,0.0303296912461519
2005-03-22 00:00:00,0.030150793492794
2005-03-23 00:00:00,0.0299710519611835
2005-03-24 00:00:00,0.0297917537391185
2005-03-25 00:00:00,0.0296133309602737
2005-03-26 00:00:00,0.029435908421874
2005-03-27 00:00:00,0.0292595196515321
2005-03-28 00:00:00,0.0290841870009899
2005-03-29 00:00:00,0.0289098992943763
2005-03-30 00:00:00,0.0287366528064012
2005-03-31 00:00:00,0.0285644512623548
2005-04-01 00:00:00,0.0283932853490114
2005-04-02 00:00:00,0.0282231383025646
2005-04-03 00:00:00,0.0280770827084779
2005-04-04 00:00:00,0.0279178973287343
2005-04-05 00:00:00,0.0277539063245058
2005-04-06 00:00:00,0.027588777244091
2005-04-07 00:00:00,0.0274238754063844
2005-04-08 00:00:00,0.02725968696177
2005-04-09 00:00:00,0.0270963888615369
2005-04-10 00:00:00,0.0269340388476848
2005-04-11 00:00:00,0.0267726443707942
2005-04-12 00:00:00,0.0266122203320264
2005-04-13 00:00:00,0.026452749967575
2005-04-14 00:00:00,0.0262942425906658
2005-04-15 00:00:00,0.0261366851627826
2005-04-16 00:00:00,0.0259800720959901
2005-04-17 00:00:00,0.0258243903517723
2005-04-18 00:00:00,0.0256696455180645
2005-04-19 00:00:00,0.0255191847681999
2005-04-20 00:00:00,0.0253675896674394
2005-04-21 00:00:00,0.0252160429954528
2005-04-22 00:00:00,0.0250651165843009
2005-04-23 00:00:00,0.0249149817973375
2005-04-24 00:00:00,0.0247657094150781
2005-04-25 00:00:00,0.0246238615363836
2005-04-26 00:00:00,0.0244789384305477
2005-04-27 00:00:00,0.0243331957608461
2005-04-28 00:00:00,0.0241877250373363
2005-04-29 00:00:00,0.0240429136902093
2005-04-30 00:00:00,0.0238988865166902
2005-05-01 00:00:00,0.0237556993961334
2005-05-02 00:00:00,0.0236133672297
2005-05-03 00:00:00,0.0234718844294548
2005-05-04 00:00:00,0.0233312435448169
2005-05-05 00:00:00,0.0231914520263671
2005-05-06 00:00:00,0.0230524875223636
2005-05-07 00:00:00,0.0229143667966127
2005-05-08 00:00:00,0.0227770656347274
2005-05-09 00:00:00,0.0226718634366989
2005-05-10 00:00:00,0.0225487127900123
2005-05-11 00:00:00,0.0224284827709198
2005-05-12 00:00:00,0.0223409347236156
2005-05-13 00:00:00,0.0222274102270603
2005-05-14 00:00:00,0.022102391347289
2005-05-15 00:00:00,0.021973131224513
2005-05-16 00:00:00,0.02184266038239
2005-05-17 00:00:00,0.0218925382941961
2005-05-18 00:00:00,0.0218399781733751
2005-05-19 00:00:00,0.0217397511005401
2005-05-20 00:00:00,0.0216210950165987
2005-05-21 00:00:00,0.0214958079159259
2005-05-22 00:00:00,0.0213815867900848
2005-05-23 00:00:00,0.0212817508727312
2005-05-24 00:00:00,0.0213634017854928
2005-05-25 00:00:00,0.0213296003639698
2005-05-26 00:00:00,0.0212405007332563
2005-05-27 00:00:00,0.0211281292140483
2005-05-28 00:00:00,0.0214123260229825
2005-05-29 00:00:00,0.0214388687163591
2005-05-30 00:00:00,0.0214557200670242
2005-05-31 00:00:00,0.0216147284954786
2005-06-01 00:00:00,0.0218255873769521
2005-06-02 00:00:00,0.0283972080796957
2005-06-03 00:00:00,0.0245113745331764
2005-06-04 00:00:00,1.19191789627075
2005-06-05 00:00:00,2.36896514892578
2005-06-06 00:00:00,2.35426139831542
2005-06-07 00:00:00,3.01791286468505
2005-06-08 00:00:00,2.38026976585388
2005-06-09 00:00:00,5.74695014953613
2005-06-10 00:00:00,1.0748221874237
2005-06-11 00:00:00,0.304892897605896
2005-06-12 00:00:00,0.0894540026783943
2005-06-13 00:00:00,0.0429486744105815
2005-06-14 00:00:00,0.0313756242394447
2005-06-15 00:00:00,2.235933303833
2005-06-16 00:00:00,0.730434834957122
2005-06-17 00:00:00,0.210694953799247
2005-06-18 00:00:00,0.0694674029946327
2005-06-19 00:00:00,0.250111162662506
2005-06-20 00:00:00,0.419837355613708
2005-06-21 00:00:00,0.460348427295684
2005-06-22 00:00:00,2.29247117042541
2005-06-23 00:00:00,6.75598239898681
2005-06-24 00:00:00,2.03637838363647
2005-06-25 00:00:00,2.62711405754089
2005-06-26 00:00:00,3.59255719184875
2005-06-27 00:00:00,3.47843599319458
2005-06-28 00:00:00,1.05415284633636
2005-06-29 00:00:00,0.703907370567321
2005-06-30 00:00:00,0.287180215120315
2005-07-01 00:00:00,0.100826062262058
2005-07-02 00:00:00,0.0520117320120334
2005-07-03 00:00:00,0.0393318086862564
2005-07-04 00:00:00,1.84014534950256
2005-07-05 00:00:00,10.0322847366333
2005-07-06 00:00:00,1.51711976528167
2005-07-07 00:00:00,0.457652777433395
2005-07-08 00:00:00,0.159888803958892
2005-07-09 00:00:00,0.653769135475158
2005-07-10 00:00:00,0.282267987728118
2005-07-11 00:00:00,0.0922325551509857
2005-07-12 00:00:00,0.895044147968292
2005-07-13 00:00:00,0.418609201908111
2005-07-14 00:00:00,0.523364126682281
2005-07-15 00:00:00,0.194778025150299
2005-07-16 00:00:00,0.0730380415916442
2005-07-17 00:00:00,0.0677514672279357
2005-07-18 00:00:00,1.43581819534301
2005-07-19 00:00:00,0.700508058071136
2005-07-20 00:00:00,1.17923188209533
2005-07-21 00:00:00,0.619899928569793
2005-07-22 00:00:00,0.547222852706909
2005-07-23 00:00:00,1.12854790687561
2005-07-24 00:00:00,0.745558500289917
2005-07-25 00:00:00,0.293461978435516
2005-07-26 00:00:00,0.584488213062286
2005-07-27 00:00:00,0.412315160036087
2005-07-28 00:00:00,0.330125004053115
2005-07-29 00:00:00,0.111374475061893
2005-07-30 00:00:00,0.138056486845016
2005-07-31 00:00:00,0.859580636024475
2005-08-01 00:00:00,2.27929735183715
2005-08-02 00:00:00,1.64323699474334
2005-08-03 00:00:00,0.849754929542541
2005-08-04 00:00:00,4.11948490142822
2005-08-05 00:00:00,9.32239913940429
2005-08-06 00:00:00,5.86054563522338
2005-08-07 00:00:00,1.24415516853332
2005-08-08 00:00:00,2.4372854232788
2005-08-09 00:00:00,0.856744468212127
2005-08-10 00:00:00,0.641318261623382
2005-08-11 00:00:00,5.91187524795532
2005-08-12 00:00:00,7.42260408401489
2005-08-13 00:00:00,1.38829696178436
2005-08-14 00:00:00,0.519070208072662
2005-08-15 00:00:00,0.229685798287391
2005-08-16 00:00:00,0.115121893584728
2005-08-17 00:00:00,0.0672727078199386
2005-08-18 00:00:00,0.0548388473689556
2005-08-19 00:00:00,0.322487324476242
2005-08-20 00:00:00,0.169527262449264
2005-08-21 00:00:00,0.0783768072724342
2005-08-22 00:00:00,1.73737573623657
2005-08-23 00:00:00,0.896672308444976
2005-08-24 00:00:00,0.371604830026626
2005-08-25 00:00:00,0.291071951389312
2005-08-26 00:00:00,1.12862396240234
2005-08-27 00:00:00,1.70559430122375
2005-08-28 00:00:00,1.48775291442871
2005-08-29 00:00:00,0.658237755298614
2005-08-30 00:00:00,0.299090892076492
2005-08-31 00:00:00,1.16568136215209
2005-09-01 00:00:00,1.03664934635162
2005-09-02 00:00:00,3.16798663139343
2005-09-03 00:00:00,5.20038843154907
2005-09-04 00:00:00,5.42432737350463
2005-09-05 00:00:00,2.61037492752075
2005-09-06 00:00:00,0.988024473190307
2005-09-07 00:00:00,1.60477197170257
2005-09-08 00:00:00,0.789783596992492
2005-09-09 00:00:00,0.942022621631622
2005-09-10 00:00:00,0.840650618076324
2005-09-11 00:00:00,0.870483517646789
2005-09-12 00:00:00,4.84175014495849
2005-09-13 00:00:00,1.10478031635284
2005-09-14 00:00:00,6.76683092117309
2005-09-15 00:00:00,16.5827407836914
2005-09-16 00:00:00,9.05153083801269
2005-09-17 00:00:00,1.48922455310821
2005-09-18 00:00:00,0.683891713619232
2005-09-19 00:00:00,0.655323982238769
2005-09-20 00:00:00,0.514067769050598
2005-09-21 00:00:00,0.261318862438201
2005-09-22 00:00:00,0.237147167325019
2005-09-23 00:00:00,0.669767141342163
2005-09-24 00:00:00,2.23447346687316
2005-09-25 00:00:00,0.828661382198333
2005-09-26 00:00:00,0.647277116775512
2005-09-27 00:00:00,0.538933753967285
2005-09-28 00:00:00,0.296510338783264
2005-09-29 00:00:00,0.134304538369178
2005-09-30 00:00:00,4.35106611251831
2005-10-01 00:00:00,2.02022314071655
2005-10-02 00:00:00,1.8143583536148
2005-10-03 00:00:00,4.09226179122924
2005-10-04 00:00:00,1.57301926612854
2005-10-05 00:00:00,0.664249658584594
2005-10-06 00:00:00,4.90997314453125
2005-10-07 00:00:00,6.63211154937744
2005-10-08 00:00:00,4.32937955856323
2005-10-09 00:00:00,1.05714750289917
